"ID";"Group";"FKG";"DKG";"Gender";"Elderly";"Age"
2502;15;1;1;"male";"65+";"70-74"
2503;29;1;1;"female";"65-";"40-44"
2504;39;1;0;"female";"65+";"90-94"
2505;18;0;1;"male";"65+";"85-89"
2506;6;1;0;"male";"65-";"25-29"
2507;33;1;0;"female";"65-";"60-64"
2508;33;1;0;"female";"65-";"60-64"
2509;37;0;0;"female";"65+";"80-84"
2510;29;0;1;"female";"65-";"40-44"
2511;19;0;0;"male";"65+";"90-94"
2512;4;0;0;"male";"65-";"15-19"
2513;30;0;0;"female";"65-";"45-49"
2514;38;1;0;"female";"65+";"85-89"
2515;2;1;0;"male";"65-";"5-9"
2516;5;0;0;"male";"65-";"20-24"
2517;16;0;0;"male";"65+";"75-79"
2518;7;1;0;"male";"65-";"30-34"
2519;5;0;0;"male";"65-";"20-24"
2520;12;1;0;"male";"65-";"55-59"
2521;24;0;1;"female";"65-";"15-19"
2522;6;1;1;"male";"65-";"25-29"
2523;20;1;0;"male";"65+";"95-99"
2524;15;0;0;"male";"65+";"70-74"
2525;17;1;0;"male";"65+";"80-84"
2526;12;0;0;"male";"65-";"55-59"
2527;18;1;0;"male";"65+";"85-89"
2528;19;1;0;"male";"65+";"90-94"
2529;34;0;0;"female";"65+";"65-69"
2530;15;0;1;"male";"65+";"70-74"
2531;18;1;0;"male";"65+";"85-89"
2532;1;1;0;"male";"65-";"0-4"
2533;39;0;1;"female";"65+";"90-94"
2534;14;1;1;"male";"65+";"65-69"
2535;2;0;1;"male";"65-";"5-9"
2536;15;1;0;"male";"65+";"70-74"
2537;26;0;1;"female";"65-";"25-29"
2538;12;0;1;"male";"65-";"55-59"
2539;40;0;1;"female";"65+";"95-99"
2540;4;0;0;"male";"65-";"15-19"
2541;6;1;0;"male";"65-";"25-29"
2542;11;1;1;"male";"65-";"50-54"
2543;9;0;0;"male";"65-";"40-44"
2544;38;1;1;"female";"65+";"85-89"
2545;14;1;0;"male";"65+";"65-69"
2546;17;1;1;"male";"65+";"80-84"
2547;22;1;0;"female";"65-";"5-9"
2548;12;1;1;"male";"65-";"55-59"
2549;17;1;0;"male";"65+";"80-84"
2550;18;1;1;"male";"65+";"85-89"
2551;13;0;0;"male";"65-";"60-64"
2552;1;1;1;"male";"65-";"0-4"
2553;39;0;0;"female";"65+";"90-94"
2554;5;1;0;"male";"65-";"20-24"
2555;22;1;0;"female";"65-";"5-9"
2556;35;1;1;"female";"65+";"70-74"
2557;35;0;0;"female";"65+";"70-74"
2558;25;0;1;"female";"65-";"20-24"
2559;1;1;1;"male";"65-";"0-4"
2560;13;1;0;"male";"65-";"60-64"
2561;35;1;1;"female";"65+";"70-74"
2562;21;1;1;"female";"65-";"0-4"
2563;37;1;1;"female";"65+";"80-84"
2564;40;0;0;"female";"65+";"95-99"
2565;13;0;1;"male";"65-";"60-64"
2566;1;0;1;"male";"65-";"0-4"
2567;17;0;0;"male";"65+";"80-84"
2568;31;1;1;"female";"65-";"50-54"
2569;39;1;0;"female";"65+";"90-94"
2570;30;0;1;"female";"65-";"45-49"
2571;21;1;0;"female";"65-";"0-4"
2572;30;0;0;"female";"65-";"45-49"
2573;35;1;0;"female";"65+";"70-74"
2574;33;0;0;"female";"65-";"60-64"
2575;29;0;1;"female";"65-";"40-44"
2576;18;0;1;"male";"65+";"85-89"
2577;18;1;1;"male";"65+";"85-89"
2578;34;1;0;"female";"65+";"65-69"
2579;16;0;1;"male";"65+";"75-79"
2580;27;1;0;"female";"65-";"30-34"
2581;4;0;1;"male";"65-";"15-19"
2582;34;0;1;"female";"65+";"65-69"
2583;1;0;0;"male";"65-";"0-4"
2584;5;0;0;"male";"65-";"20-24"
2585;20;0;0;"male";"65+";"95-99"
2586;28;1;0;"female";"65-";"35-39"
2587;25;0;1;"female";"65-";"20-24"
2588;36;0;0;"female";"65+";"75-79"
2589;13;0;1;"male";"65-";"60-64"
2590;22;0;1;"female";"65-";"5-9"
2591;30;0;1;"female";"65-";"45-49"
2592;7;0;0;"male";"65-";"30-34"
2593;28;0;0;"female";"65-";"35-39"
2594;36;1;0;"female";"65+";"75-79"
2595;15;1;1;"male";"65+";"70-74"
2596;2;0;0;"male";"65-";"5-9"
2597;21;0;0;"female";"65-";"0-4"
2598;5;0;1;"male";"65-";"20-24"
2599;37;0;1;"female";"65+";"80-84"
2600;9;0;1;"male";"65-";"40-44"
2601;25;1;1;"female";"65-";"20-24"
2602;15;0;0;"male";"65+";"70-74"
2603;32;1;0;"female";"65-";"55-59"
2604;39;0;1;"female";"65+";"90-94"
2605;28;0;1;"female";"65-";"35-39"
2606;1;1;1;"male";"65-";"0-4"
2607;39;1;1;"female";"65+";"90-94"
2608;20;1;0;"male";"65+";"95-99"
2609;22;0;1;"female";"65-";"5-9"
2610;3;1;1;"male";"65-";"10-14"
2611;7;1;1;"male";"65-";"30-34"
2612;31;0;0;"female";"65-";"50-54"
2613;13;0;1;"male";"65-";"60-64"
2614;25;0;0;"female";"65-";"20-24"
2615;24;0;1;"female";"65-";"15-19"
2616;2;0;1;"male";"65-";"5-9"
2617;16;1;0;"male";"65+";"75-79"
2618;13;1;1;"male";"65-";"60-64"
2619;18;0;0;"male";"65+";"85-89"
2620;15;0;1;"male";"65+";"70-74"
2621;30;1;0;"female";"65-";"45-49"
2622;39;0;1;"female";"65+";"90-94"
2623;9;0;0;"male";"65-";"40-44"
2624;34;1;0;"female";"65+";"65-69"
2625;2;1;0;"male";"65-";"5-9"
2626;38;1;0;"female";"65+";"85-89"
2627;40;1;1;"female";"65+";"95-99"
2628;33;0;1;"female";"65-";"60-64"
2629;27;1;0;"female";"65-";"30-34"
2630;12;1;1;"male";"65-";"55-59"
2631;35;0;1;"female";"65+";"70-74"
2632;34;0;0;"female";"65+";"65-69"
2633;16;1;1;"male";"65+";"75-79"
2634;35;1;1;"female";"65+";"70-74"
2635;22;1;0;"female";"65-";"5-9"
2636;24;1;1;"female";"65-";"15-19"
2637;1;0;0;"male";"65-";"0-4"
2638;37;1;0;"female";"65+";"80-84"
2639;26;0;0;"female";"65-";"25-29"
2640;23;0;0;"female";"65-";"10-14"
2641;28;1;0;"female";"65-";"35-39"
2642;38;0;0;"female";"65+";"85-89"
2643;8;1;0;"male";"65-";"35-39"
2644;18;0;0;"male";"65+";"85-89"
2645;12;1;1;"male";"65-";"55-59"
2646;19;1;1;"male";"65+";"90-94"
2647;37;1;1;"female";"65+";"80-84"
2648;31;1;0;"female";"65-";"50-54"
2649;28;0;0;"female";"65-";"35-39"
2650;26;1;0;"female";"65-";"25-29"
2651;17;0;0;"male";"65+";"80-84"
2652;3;1;1;"male";"65-";"10-14"
2653;26;1;1;"female";"65-";"25-29"
2654;9;1;0;"male";"65-";"40-44"
2655;4;0;1;"male";"65-";"15-19"
2656;6;0;1;"male";"65-";"25-29"
2657;36;0;0;"female";"65+";"75-79"
2658;27;1;0;"female";"65-";"30-34"
2659;2;0;1;"male";"65-";"5-9"
2660;6;1;0;"male";"65-";"25-29"
2661;7;0;0;"male";"65-";"30-34"
2662;19;0;1;"male";"65+";"90-94"
2663;31;1;1;"female";"65-";"50-54"
2664;34;0;0;"female";"65+";"65-69"
2665;36;1;1;"female";"65+";"75-79"
2666;1;0;1;"male";"65-";"0-4"
2667;2;1;0;"male";"65-";"5-9"
2668;9;0;1;"male";"65-";"40-44"
2669;30;1;1;"female";"65-";"45-49"
2670;32;1;0;"female";"65-";"55-59"
2671;26;1;0;"female";"65-";"25-29"
2672;6;0;1;"male";"65-";"25-29"
2673;20;0;0;"male";"65+";"95-99"
2674;30;1;1;"female";"65-";"45-49"
2675;11;0;0;"male";"65-";"50-54"
2676;31;0;0;"female";"65-";"50-54"
2677;8;0;0;"male";"65-";"35-39"
2678;16;1;1;"male";"65+";"75-79"
2679;23;0;1;"female";"65-";"10-14"
2680;19;1;0;"male";"65+";"90-94"
2681;36;0;1;"female";"65+";"75-79"
2682;24;1;1;"female";"65-";"15-19"
2683;3;0;0;"male";"65-";"10-14"
2684;6;1;1;"male";"65-";"25-29"
2685;6;0;1;"male";"65-";"25-29"
2686;35;0;0;"female";"65+";"70-74"
2687;38;0;1;"female";"65+";"85-89"
2688;36;0;1;"female";"65+";"75-79"
2689;5;1;1;"male";"65-";"20-24"
2690;32;1;0;"female";"65-";"55-59"
2691;1;1;0;"male";"65-";"0-4"
2692;28;0;1;"female";"65-";"35-39"
2693;21;1;0;"female";"65-";"0-4"
2694;11;0;0;"male";"65-";"50-54"
2695;26;0;1;"female";"65-";"25-29"
2696;40;1;1;"female";"65+";"95-99"
2697;21;1;0;"female";"65-";"0-4"
2698;38;1;0;"female";"65+";"85-89"
2699;8;0;1;"male";"65-";"35-39"
2700;20;0;1;"male";"65+";"95-99"
2701;26;0;1;"female";"65-";"25-29"
2702;9;1;1;"male";"65-";"40-44"
2703;18;1;1;"male";"65+";"85-89"
2704;27;0;1;"female";"65-";"30-34"
2705;33;0;1;"female";"65-";"60-64"
2706;15;1;1;"male";"65+";"70-74"
2707;25;0;0;"female";"65-";"20-24"
2708;14;0;0;"male";"65+";"65-69"
2709;31;0;0;"female";"65-";"50-54"
2710;23;1;0;"female";"65-";"10-14"
2711;26;1;0;"female";"65-";"25-29"
2712;16;1;0;"male";"65+";"75-79"
2713;27;1;0;"female";"65-";"30-34"
2714;28;1;0;"female";"65-";"35-39"
2715;32;1;1;"female";"65-";"55-59"
2716;31;1;1;"female";"65-";"50-54"
2717;1;1;1;"male";"65-";"0-4"
2718;10;1;0;"male";"65-";"45-49"
2719;28;1;1;"female";"65-";"35-39"
2720;37;1;1;"female";"65+";"80-84"
2721;4;1;0;"male";"65-";"15-19"
2722;27;1;0;"female";"65-";"30-34"
2723;26;0;0;"female";"65-";"25-29"
2724;38;1;1;"female";"65+";"85-89"
2725;37;1;1;"female";"65+";"80-84"
2726;2;0;0;"male";"65-";"5-9"
2727;14;1;1;"male";"65+";"65-69"
2728;35;0;1;"female";"65+";"70-74"
2729;9;0;0;"male";"65-";"40-44"
2730;20;0;0;"male";"65+";"95-99"
2731;19;0;0;"male";"65+";"90-94"
2732;22;0;1;"female";"65-";"5-9"
2733;38;1;1;"female";"65+";"85-89"
2734;22;1;0;"female";"65-";"5-9"
2735;22;0;1;"female";"65-";"5-9"
2736;26;0;0;"female";"65-";"25-29"
2737;23;1;1;"female";"65-";"10-14"
2738;3;1;1;"male";"65-";"10-14"
2739;12;0;0;"male";"65-";"55-59"
2740;20;1;0;"male";"65+";"95-99"
2741;12;1;0;"male";"65-";"55-59"
2742;22;0;1;"female";"65-";"5-9"
2743;18;0;0;"male";"65+";"85-89"
2744;32;0;0;"female";"65-";"55-59"
2745;3;0;1;"male";"65-";"10-14"
2746;15;1;0;"male";"65+";"70-74"
2747;36;0;1;"female";"65+";"75-79"
2748;21;0;1;"female";"65-";"0-4"
2749;15;1;1;"male";"65+";"70-74"
2750;17;0;1;"male";"65+";"80-84"
2751;1;1;1;"male";"65-";"0-4"
2752;24;0;0;"female";"65-";"15-19"
2753;20;0;1;"male";"65+";"95-99"
2754;5;1;1;"male";"65-";"20-24"
2755;17;0;0;"male";"65+";"80-84"
2756;3;1;0;"male";"65-";"10-14"
2757;2;0;0;"male";"65-";"5-9"
2758;10;0;0;"male";"65-";"45-49"
2759;40;1;0;"female";"65+";"95-99"
2760;2;1;1;"male";"65-";"5-9"
2761;6;1;1;"male";"65-";"25-29"
2762;38;1;0;"female";"65+";"85-89"
2763;4;1;1;"male";"65-";"15-19"
2764;38;0;0;"female";"65+";"85-89"
2765;27;1;0;"female";"65-";"30-34"
2766;1;0;1;"male";"65-";"0-4"
2767;34;1;1;"female";"65+";"65-69"
2768;21;1;1;"female";"65-";"0-4"
2769;17;0;0;"male";"65+";"80-84"
2770;35;1;1;"female";"65+";"70-74"
2771;24;1;0;"female";"65-";"15-19"
2772;3;0;0;"male";"65-";"10-14"
2773;6;1;1;"male";"65-";"25-29"
2774;17;0;0;"male";"65+";"80-84"
2775;34;1;1;"female";"65+";"65-69"
2776;16;0;0;"male";"65+";"75-79"
2777;25;1;0;"female";"65-";"20-24"
2778;25;0;0;"female";"65-";"20-24"
2779;22;0;0;"female";"65-";"5-9"
2780;24;1;1;"female";"65-";"15-19"
2781;31;1;0;"female";"65-";"50-54"
2782;28;1;0;"female";"65-";"35-39"
2783;34;1;0;"female";"65+";"65-69"
2784;40;1;1;"female";"65+";"95-99"
2785;10;1;0;"male";"65-";"45-49"
2786;35;1;1;"female";"65+";"70-74"
2787;28;1;0;"female";"65-";"35-39"
2788;13;1;1;"male";"65-";"60-64"
2789;7;0;1;"male";"65-";"30-34"
2790;31;0;0;"female";"65-";"50-54"
2791;40;1;0;"female";"65+";"95-99"
2792;35;1;1;"female";"65+";"70-74"
2793;28;1;0;"female";"65-";"35-39"
2794;33;1;1;"female";"65-";"60-64"
2795;20;0;0;"male";"65+";"95-99"
2796;19;0;1;"male";"65+";"90-94"
2797;13;1;1;"male";"65-";"60-64"
2798;1;0;1;"male";"65-";"0-4"
2799;17;0;1;"male";"65+";"80-84"
2800;40;1;0;"female";"65+";"95-99"
2801;6;1;1;"male";"65-";"25-29"
2802;30;0;1;"female";"65-";"45-49"
2803;22;1;1;"female";"65-";"5-9"
2804;39;1;1;"female";"65+";"90-94"
2805;29;0;1;"female";"65-";"40-44"
2806;37;0;1;"female";"65+";"80-84"
2807;13;1;1;"male";"65-";"60-64"
2808;26;1;0;"female";"65-";"25-29"
2809;9;1;1;"male";"65-";"40-44"
2810;35;1;0;"female";"65+";"70-74"
2811;3;0;1;"male";"65-";"10-14"
2812;31;0;1;"female";"65-";"50-54"
2813;29;1;0;"female";"65-";"40-44"
2814;31;0;1;"female";"65-";"50-54"
2815;26;0;1;"female";"65-";"25-29"
2816;33;1;1;"female";"65-";"60-64"
2817;17;0;1;"male";"65+";"80-84"
2818;38;1;0;"female";"65+";"85-89"
2819;12;0;1;"male";"65-";"55-59"
2820;5;1;0;"male";"65-";"20-24"
2821;25;1;1;"female";"65-";"20-24"
2822;2;0;0;"male";"65-";"5-9"
2823;4;0;0;"male";"65-";"15-19"
2824;14;1;0;"male";"65+";"65-69"
2825;3;0;0;"male";"65-";"10-14"
2826;29;1;0;"female";"65-";"40-44"
2827;3;0;1;"male";"65-";"10-14"
2828;14;0;1;"male";"65+";"65-69"
2829;15;1;1;"male";"65+";"70-74"
2830;16;1;0;"male";"65+";"75-79"
2831;32;1;1;"female";"65-";"55-59"
2832;25;1;1;"female";"65-";"20-24"
2833;31;1;0;"female";"65-";"50-54"
2834;10;0;1;"male";"65-";"45-49"
2835;12;1;1;"male";"65-";"55-59"
2836;13;1;1;"male";"65-";"60-64"
2837;37;1;1;"female";"65+";"80-84"
2838;19;1;0;"male";"65+";"90-94"
2839;6;0;1;"male";"65-";"25-29"
2840;6;1;0;"male";"65-";"25-29"
2841;13;0;0;"male";"65-";"60-64"
2842;40;1;0;"female";"65+";"95-99"
2843;10;1;1;"male";"65-";"45-49"
2844;2;1;0;"male";"65-";"5-9"
2845;23;1;1;"female";"65-";"10-14"
2846;33;1;0;"female";"65-";"60-64"
2847;2;1;1;"male";"65-";"5-9"
2848;2;1;0;"male";"65-";"5-9"
2849;36;0;0;"female";"65+";"75-79"
2850;4;0;0;"male";"65-";"15-19"
2851;36;0;1;"female";"65+";"75-79"
2852;36;0;0;"female";"65+";"75-79"
2853;34;0;0;"female";"65+";"65-69"
2854;23;0;0;"female";"65-";"10-14"
2855;19;0;0;"male";"65+";"90-94"
2856;31;0;1;"female";"65-";"50-54"
2857;36;1;1;"female";"65+";"75-79"
2858;29;1;0;"female";"65-";"40-44"
2859;28;0;0;"female";"65-";"35-39"
2860;26;1;0;"female";"65-";"25-29"
2861;34;0;0;"female";"65+";"65-69"
2862;15;1;1;"male";"65+";"70-74"
2863;23;1;0;"female";"65-";"10-14"
2864;26;0;1;"female";"65-";"25-29"
2865;25;1;0;"female";"65-";"20-24"
2866;2;0;1;"male";"65-";"5-9"
2867;1;0;0;"male";"65-";"0-4"
2868;3;0;0;"male";"65-";"10-14"
2869;12;1;0;"male";"65-";"55-59"
2870;6;1;1;"male";"65-";"25-29"
2871;34;1;1;"female";"65+";"65-69"
2872;24;1;0;"female";"65-";"15-19"
2873;22;1;1;"female";"65-";"5-9"
2874;23;0;0;"female";"65-";"10-14"
2875;5;0;0;"male";"65-";"20-24"
2876;21;0;1;"female";"65-";"0-4"
2877;7;1;1;"male";"65-";"30-34"
2878;14;1;1;"male";"65+";"65-69"
2879;12;0;1;"male";"65-";"55-59"
2880;35;1;1;"female";"65+";"70-74"
2881;40;1;1;"female";"65+";"95-99"
2882;18;0;1;"male";"65+";"85-89"
2883;18;1;0;"male";"65+";"85-89"
2884;12;0;1;"male";"65-";"55-59"
2885;11;1;1;"male";"65-";"50-54"
2886;32;1;0;"female";"65-";"55-59"
2887;1;1;1;"male";"65-";"0-4"
2888;2;1;0;"male";"65-";"5-9"
2889;2;1;0;"male";"65-";"5-9"
2890;23;1;0;"female";"65-";"10-14"
2891;36;0;0;"female";"65+";"75-79"
2892;23;1;0;"female";"65-";"10-14"
2893;8;1;0;"male";"65-";"35-39"
2894;32;1;0;"female";"65-";"55-59"
2895;38;1;1;"female";"65+";"85-89"
2896;3;0;0;"male";"65-";"10-14"
2897;15;1;0;"male";"65+";"70-74"
2898;27;1;1;"female";"65-";"30-34"
2899;1;0;1;"male";"65-";"0-4"
2900;30;1;1;"female";"65-";"45-49"
2901;40;1;1;"female";"65+";"95-99"
2902;11;1;1;"male";"65-";"50-54"
2903;6;1;0;"male";"65-";"25-29"
2904;40;0;1;"female";"65+";"95-99"
2905;13;0;1;"male";"65-";"60-64"
2906;23;0;1;"female";"65-";"10-14"
2907;22;1;0;"female";"65-";"5-9"
2908;39;1;0;"female";"65+";"90-94"
2909;19;1;0;"male";"65+";"90-94"
2910;16;1;1;"male";"65+";"75-79"
2911;3;0;1;"male";"65-";"10-14"
2912;27;0;1;"female";"65-";"30-34"
2913;3;0;1;"male";"65-";"10-14"
2914;9;1;1;"male";"65-";"40-44"
2915;37;1;0;"female";"65+";"80-84"
2916;39;0;1;"female";"65+";"90-94"
2917;10;0;1;"male";"65-";"45-49"
2918;17;1;0;"male";"65+";"80-84"
2919;32;0;0;"female";"65-";"55-59"
2920;36;0;1;"female";"65+";"75-79"
2921;39;1;0;"female";"65+";"90-94"
2922;26;0;1;"female";"65-";"25-29"
2923;9;0;1;"male";"65-";"40-44"
2924;22;1;1;"female";"65-";"5-9"
2925;10;1;1;"male";"65-";"45-49"
2926;38;0;1;"female";"65+";"85-89"
2927;1;0;0;"male";"65-";"0-4"
2928;26;1;1;"female";"65-";"25-29"
2929;39;0;1;"female";"65+";"90-94"
2930;5;0;1;"male";"65-";"20-24"
2931;9;1;0;"male";"65-";"40-44"
2932;6;0;1;"male";"65-";"25-29"
2933;15;1;1;"male";"65+";"70-74"
2934;14;0;1;"male";"65+";"65-69"
2935;4;0;0;"male";"65-";"15-19"
2936;39;0;0;"female";"65+";"90-94"
2937;31;1;1;"female";"65-";"50-54"
2938;2;0;1;"male";"65-";"5-9"
2939;38;0;1;"female";"65+";"85-89"
2940;19;0;0;"male";"65+";"90-94"
2941;24;1;1;"female";"65-";"15-19"
2942;40;0;0;"female";"65+";"95-99"
2943;14;0;1;"male";"65+";"65-69"
2944;27;0;1;"female";"65-";"30-34"
2945;2;1;0;"male";"65-";"5-9"
2946;36;1;0;"female";"65+";"75-79"
2947;38;0;0;"female";"65+";"85-89"
2948;39;0;1;"female";"65+";"90-94"
2949;31;0;0;"female";"65-";"50-54"
2950;34;1;0;"female";"65+";"65-69"
2951;20;1;1;"male";"65+";"95-99"
2952;30;1;1;"female";"65-";"45-49"
2953;36;1;0;"female";"65+";"75-79"
2954;3;0;1;"male";"65-";"10-14"
2955;37;0;1;"female";"65+";"80-84"
2956;2;1;0;"male";"65-";"5-9"
2957;13;1;0;"male";"65-";"60-64"
2958;6;0;1;"male";"65-";"25-29"
2959;5;0;1;"male";"65-";"20-24"
2960;21;0;0;"female";"65-";"0-4"
2961;34;1;1;"female";"65+";"65-69"
2962;18;0;0;"male";"65+";"85-89"
2963;31;0;0;"female";"65-";"50-54"
2964;36;1;0;"female";"65+";"75-79"
2965;13;1;1;"male";"65-";"60-64"
2966;23;0;0;"female";"65-";"10-14"
2967;40;0;0;"female";"65+";"95-99"
2968;9;0;0;"male";"65-";"40-44"
2969;1;0;1;"male";"65-";"0-4"
2970;13;0;1;"male";"65-";"60-64"
2971;20;0;0;"male";"65+";"95-99"
2972;2;1;0;"male";"65-";"5-9"
2973;35;0;0;"female";"65+";"70-74"
2974;38;1;0;"female";"65+";"85-89"
2975;38;1;0;"female";"65+";"85-89"
2976;2;0;1;"male";"65-";"5-9"
2977;34;1;0;"female";"65+";"65-69"
2978;34;0;0;"female";"65+";"65-69"
2979;23;0;0;"female";"65-";"10-14"
2980;36;0;0;"female";"65+";"75-79"
2981;32;0;0;"female";"65-";"55-59"
2982;37;0;1;"female";"65+";"80-84"
2983;29;0;1;"female";"65-";"40-44"
2984;24;1;1;"female";"65-";"15-19"
2985;20;0;1;"male";"65+";"95-99"
2986;9;0;0;"male";"65-";"40-44"
2987;8;0;0;"male";"65-";"35-39"
2988;34;1;1;"female";"65+";"65-69"
2989;36;1;1;"female";"65+";"75-79"
2990;23;0;1;"female";"65-";"10-14"
2991;15;1;0;"male";"65+";"70-74"
2992;10;0;1;"male";"65-";"45-49"
2993;16;1;1;"male";"65+";"75-79"
2994;23;1;1;"female";"65-";"10-14"
2995;24;1;1;"female";"65-";"15-19"
2996;32;0;0;"female";"65-";"55-59"
2997;21;0;0;"female";"65-";"0-4"
2998;22;0;1;"female";"65-";"5-9"
2999;1;1;1;"male";"65-";"0-4"
3000;32;0;1;"female";"65-";"55-59"
3001;14;1;1;"male";"65+";"65-69"
3002;19;0;0;"male";"65+";"90-94"
3003;30;0;0;"female";"65-";"45-49"
3004;30;0;1;"female";"65-";"45-49"
3005;36;1;0;"female";"65+";"75-79"
3006;13;0;1;"male";"65-";"60-64"
3007;5;1;0;"male";"65-";"20-24"
3008;8;0;1;"male";"65-";"35-39"
3009;11;1;0;"male";"65-";"50-54"
3010;11;1;0;"male";"65-";"50-54"
3011;1;1;1;"male";"65-";"0-4"
3012;37;0;0;"female";"65+";"80-84"
3013;34;1;1;"female";"65+";"65-69"
3014;16;0;1;"male";"65+";"75-79"
3015;21;1;1;"female";"65-";"0-4"
3016;14;0;0;"male";"65+";"65-69"
3017;32;1;0;"female";"65-";"55-59"
3018;32;0;1;"female";"65-";"55-59"
3019;12;0;0;"male";"65-";"55-59"
3020;16;1;0;"male";"65+";"75-79"
3021;24;0;0;"female";"65-";"15-19"
3022;40;1;1;"female";"65+";"95-99"
3023;34;0;1;"female";"65+";"65-69"
3024;30;1;0;"female";"65-";"45-49"
3025;17;0;0;"male";"65+";"80-84"
3026;39;0;1;"female";"65+";"90-94"
3027;33;1;0;"female";"65-";"60-64"
3028;29;0;1;"female";"65-";"40-44"
3029;30;0;0;"female";"65-";"45-49"
3030;2;0;0;"male";"65-";"5-9"
3031;3;1;0;"male";"65-";"10-14"
3032;36;0;1;"female";"65+";"75-79"
3033;25;1;1;"female";"65-";"20-24"
3034;29;0;0;"female";"65-";"40-44"
3035;1;1;0;"male";"65-";"0-4"
3036;7;1;0;"male";"65-";"30-34"
3037;16;1;0;"male";"65+";"75-79"
3038;29;1;0;"female";"65-";"40-44"
3039;12;0;0;"male";"65-";"55-59"
3040;34;1;0;"female";"65+";"65-69"
3041;33;1;0;"female";"65-";"60-64"
3042;8;1;0;"male";"65-";"35-39"
3043;25;1;0;"female";"65-";"20-24"
3044;4;1;1;"male";"65-";"15-19"
3045;12;1;1;"male";"65-";"55-59"
3046;32;1;1;"female";"65-";"55-59"
3047;18;0;1;"male";"65+";"85-89"
3048;9;1;1;"male";"65-";"40-44"
3049;23;0;0;"female";"65-";"10-14"
3050;32;0;0;"female";"65-";"55-59"
3051;7;1;1;"male";"65-";"30-34"
3052;34;1;0;"female";"65+";"65-69"
3053;10;0;0;"male";"65-";"45-49"
3054;33;0;1;"female";"65-";"60-64"
3055;5;1;0;"male";"65-";"20-24"
3056;24;0;0;"female";"65-";"15-19"
3057;3;1;1;"male";"65-";"10-14"
3058;4;1;1;"male";"65-";"15-19"
3059;12;0;0;"male";"65-";"55-59"
3060;26;1;1;"female";"65-";"25-29"
3061;20;0;0;"male";"65+";"95-99"
3062;23;0;0;"female";"65-";"10-14"
3063;3;0;1;"male";"65-";"10-14"
3064;14;1;1;"male";"65+";"65-69"
3065;28;0;0;"female";"65-";"35-39"
3066;18;1;1;"male";"65+";"85-89"
3067;11;0;0;"male";"65-";"50-54"
3068;6;0;0;"male";"65-";"25-29"
3069;25;0;0;"female";"65-";"20-24"
3070;24;0;1;"female";"65-";"15-19"
3071;23;0;0;"female";"65-";"10-14"
3072;1;0;1;"male";"65-";"0-4"
3073;15;1;1;"male";"65+";"70-74"
3074;16;1;0;"male";"65+";"75-79"
3075;2;1;0;"male";"65-";"5-9"
3076;28;0;0;"female";"65-";"35-39"
3077;3;0;0;"male";"65-";"10-14"
3078;2;0;1;"male";"65-";"5-9"
3079;1;1;1;"male";"65-";"0-4"
3080;9;1;1;"male";"65-";"40-44"
3081;37;1;1;"female";"65+";"80-84"
3082;14;0;1;"male";"65+";"65-69"
3083;15;1;1;"male";"65+";"70-74"
3084;35;1;1;"female";"65+";"70-74"
3085;39;1;0;"female";"65+";"90-94"
3086;40;0;0;"female";"65+";"95-99"
3087;3;1;0;"male";"65-";"10-14"
3088;19;1;1;"male";"65+";"90-94"
3089;38;1;0;"female";"65+";"85-89"
3090;6;0;1;"male";"65-";"25-29"
3091;35;1;0;"female";"65+";"70-74"
3092;21;1;0;"female";"65-";"0-4"
3093;9;1;0;"male";"65-";"40-44"
3094;18;1;1;"male";"65+";"85-89"
3095;31;1;0;"female";"65-";"50-54"
3096;24;1;0;"female";"65-";"15-19"
3097;29;1;0;"female";"65-";"40-44"
3098;12;1;1;"male";"65-";"55-59"
3099;18;0;0;"male";"65+";"85-89"
3100;31;1;1;"female";"65-";"50-54"
3101;38;0;0;"female";"65+";"85-89"
3102;3;0;0;"male";"65-";"10-14"
3103;16;0;1;"male";"65+";"75-79"
3104;6;0;0;"male";"65-";"25-29"
3105;40;0;1;"female";"65+";"95-99"
3106;7;1;0;"male";"65-";"30-34"
3107;5;1;0;"male";"65-";"20-24"
3108;32;0;1;"female";"65-";"55-59"
3109;37;0;0;"female";"65+";"80-84"
3110;24;0;0;"female";"65-";"15-19"
3111;13;1;0;"male";"65-";"60-64"
3112;10;1;1;"male";"65-";"45-49"
3113;26;0;0;"female";"65-";"25-29"
3114;12;0;0;"male";"65-";"55-59"
3115;19;0;0;"male";"65+";"90-94"
3116;37;0;1;"female";"65+";"80-84"
3117;18;1;1;"male";"65+";"85-89"
3118;8;0;1;"male";"65-";"35-39"
3119;19;0;0;"male";"65+";"90-94"
3120;35;0;0;"female";"65+";"70-74"
3121;33;0;0;"female";"65-";"60-64"
3122;38;0;0;"female";"65+";"85-89"
3123;21;0;0;"female";"65-";"0-4"
3124;5;1;0;"male";"65-";"20-24"
3125;37;0;1;"female";"65+";"80-84"
3126;40;0;1;"female";"65+";"95-99"
3127;22;1;0;"female";"65-";"5-9"
3128;17;1;1;"male";"65+";"80-84"
3129;23;1;1;"female";"65-";"10-14"
3130;38;1;1;"female";"65+";"85-89"
3131;20;0;0;"male";"65+";"95-99"
3132;18;0;1;"male";"65+";"85-89"
3133;14;1;0;"male";"65+";"65-69"
3134;3;1;0;"male";"65-";"10-14"
3135;24;1;0;"female";"65-";"15-19"
